source,target
280534430,755720370418749440
601779511,755720370418749440
69531115,755720370418749440
71634227,755720370418749440
2179665031,755720370418749440
970784226781122565,2810554863
1894680457,3123522059
2267211006,4460550033
34687471,4460550033
261153946,4460550033
1070135749,3319474647
1053065850276773889,2814518333
3486821,389088615
815906073550917632,711981978300452864
3044596306,858729470
3224060705,858729470
219307981,858729470
4877177417,1344576689368666112
217066611,1344576689368666112
1323983548966150145,1344576689368666112
2338074109,1318314008815063041
1601147292,1318314008815063041
1426343592185012229,1318314008815063041
759086769878994944,1318314008815063041
953553849402429440,1318314008815063041
970012157269114881,1318314008815063041
1193986172281856000,60648981
72262652,51805853
221541656,51805853
91446501,724586746529366016
2194365478,1244702889563611137
3289832331,1244702889563611137
4119626644,3538564937
1254116139707269120,3538564937
725400016702066688,3538564937
1090387066205159425,78324862
72173466,78324862
394884536,78324862
45679697,78324862
716529781,78324862
24675815,187607889
4119626644,378606518
3049972011,378606518
2394311191,378606518
746703244848676864,3274996023
24742083,2246345149
334538090,1039439319130353664
106723571,2169954370
1319266968013295616,2169954370
1097169400891932673,2169954370
34005111,2169954370
2491717572,913473345643073537
1443621511424794625,1482978509219840000
1306990565742055431,1014212223982587906
824552666365845504,1014212223982587906
20530141,421310781
580842821,421310781
1300738543476670465,318647720
782089730,1052932397954674689
2538755274,1052932397954674689
885960405926989824,1052932397954674689
68232383,1052932397954674689
1112358144192192512,1052932397954674689
1048288820167360514,933750811900956675
3049972011,26798344
2663710320,26798344
1036542253609701376,26798344
30448383,26798344
24154628,26798344
214818385,26798344
211823520,1308769467309199360
32396240,1308769467309199360
182352337,1308769467309199360
3248425379,1228456936061968385
93637670,1228456936061968385
961595439677083648,1228456936061968385
371193202,1228456936061968385
2893083047,1228456936061968385
1039877907378843653,614392936
906780725139132417,614392936
537235119,1044677274266685440
957209539400683520,1044677274266685440
55496214,1044677274266685440
433368306,1044677274266685440
936955799728984064,1044677274266685440
2238147084,1044677274266685440
466804642,1044677274266685440
1343772679,1044677274266685440
1097842956,62487508
1011197629,62487508
380161553,48339447
54841908,732270974
81461728,382012828
80459232,382012828
1036252963453501441,382012828
19391228,1456367838181183492
1221706250330812417,1456367838181183492
3080254761,187101247
843187697116237825,187101247
604796505,187101247
2756903382,187101247
2387479596,187101247
1427331298515996678,187101247
1416753311743725572,1174674140890050561
1262914329726386179,1174674140890050561
16541724,1897037408
294581783,1897037408
14437803,1897037408
830165994417037315,259849076
4880759123,532088762
1267551096,532088762
861314785,532088762
1036252963453501441,815682387405377536
1303014408386490368,815682387405377536
907003734655422469,815682387405377536
759148883507310593,815682387405377536
1097842956,858959170766340098
2338074109,993741109892349952
296313427,993741109892349952
1099036026859864069,993741109892349952
364875200,3291383986
14568279,3291383986
1655044951,3291383986
4119626644,3291383986
4143305891,3291383986
953553849402429440,3291383986
4186179333,1288879075013070851
1251271040866582529,1288879075013070851
2266466016,1154029206478688256
1354519429573390340,1154029206478688256
1208898625100812288,1154029206478688256
37714330,2361341958
970012157269114881,1243896958793768961
956426306471817216,1243896958793768961
824943963018784771,1243896958793768961
1304357288921178118,1440628851172786181
296313427,1440628851172786181
122462516,1440628851172786181
4000659178,1440628851172786181
1079778314666024960,21799230
244617513,21799230
1313437296,21799230
2853209944,1381231606824849410
1098922126176849921,1381231606824849410
1459650095318814722,1381231606824849410
1098562993288302592,1381231606824849410
106804407,1381231606824849410
1452219457963692038,1381231606824849410
86794995,1555680745
22527625,1555680745
22904829,1555680745
263629550,1555680745
425059976,1555680745
94513864,1332329260560871435
1426343592185012229,1332329260560871435
1036252963453501441,1332329260560871435
104435756,1332329260560871435
820197004055871490,1332329260560871435
961967707771101185,867738062033485824
2384204166,1116380815716438018
832164998453592064,1116380815716438018
2195610588,1116380815716438018
1097842956,956085679099871232
394012459,742562202
43144106,44610685
22527625,44610685
563944571,44610685
906970125059940352,728479531976273920
1084746708582584320,1176171501390901249
90617278,396899522
2893083047,396899522
81580306,396899522
502866724,896686509730004993
1256232064199938049,1032268608527839232
1216322606850330624,1032268608527839232
1028162310,1032268608527839232
3159262698,329089095
41805510,329089095
1631539921,329089095
1193986172281856000,405712013
880768706829275136,405712013
140924606,405712013
1934507905,405712013
49025726,405712013
34563828,405712013
18417916,405712013
22527625,405712013
121150210,405712013
1048288820167360514,1014039150
1036252963453501441,1014039150
4084752742,67066811
49466992,67066811
1228456936061968385,2893083047
396899522,2893083047
37714330,33472758
780660859,903790545813872640
1099230704469270528,903790545813872640
1241515496874430470,934981456358723585
824943963018784771,934981456358723585
75419154,934981456358723585
1475671350,934981456358723585
1079778314666024960,934981456358723585
4556828313,821659561346080769
723227992143630336,821659561346080769
84022913,908354023266426880
1065560144,908354023266426880
1079778314666024960,174946501
296313427,1179337822907621376
1443621511424794625,1179337822907621376
2737186634,1179337822907621376
4880759123,124857115
296313427,1047466001418338304
960188675756879877,1047466001418338304
3092775645,1047466001418338304
1080356127320272896,1047466001418338304
1347687113601527812,1267124706991378434
1412684346968969220,1267124706991378434
18016709,1267124706991378434
964303752,2775919401
1264499273460338688,1357910395
1443621511424794625,1426343592185012229
1099230704469270528,1426343592185012229
1318314008815063041,1426343592185012229
3760984402,1426343592185012229
1332329260560871435,1426343592185012229
1167911559340933120,1426343592185012229
1643091762,725611764658900992
4902680063,725611764658900992
1238073407113134082,1263112083752845312
1036252963453501441,1263112083752845312
1896542600,1263112083752845312
1708071133,1263112083752845312
91446501,1263112083752845312
2805191663,1263112083752845312
947854507,963456050564395009
1312776213509922816,963456050564395009
1636326416,963456050564395009
3049972011,963456050564395009
67077504,963456050564395009
4123455857,763328983
602311223,763328983
4119626644,1245845299072991232
98914851,1245845299072991232
60738475,797857007374106624
1647627914,797857007374106624
957209539400683520,1140935268
2931814581,2984280624
2805191663,2984280624
608095787,2984280624
2836777149,1314588635484823560
162806642,357418709
309322492,357418709
84022913,357418709
1468851014988185602,402299563
1129280153148907520,402299563
132117710,402299563
2788505046,402299563
857855064219799552,402299563
22009522,402299563
29691947,402299563
1467394068296740865,825017857578848258
2760122922,825017857578848258
941407834075488256,825017857578848258
1412600736,825017857578848258
29022030,825017857578848258
1263443839387385856,920556690709401600
960188675756879877,920556690709401600
1256128368837345281,1081974384112402432
960159510043258880,1081974384112402432
29942442,1081974384112402432
3041525356,1081974384112402432
1875004334,1081974384112402432
73985850,1081974384112402432
214657867,1455488444
2338074109,1455488444
843187697116237825,868924185128599554
227075400,4924601987
4119626644,1245417194751774722
1159977043716661249,1464009973273407501
321291469,915320020246425600
2796519461,915320020246425600
296313427,915320020246425600
981568369445961729,915320020246425600
923858672584937472,915320020246425600
33637615,915320020246425600
1685996702,197157054
231368701,197157054
3486821,40850697
457503046,200183719
1379984834,200183719
191421710,200183719
616297671,200183719
720679769814278144,118503007
2494159298,991043758857900033
37508425,991043758857900033
1972621849,1016712999577554944
1172640012,1016712999577554944
2219561426,1016712999577554944
1126463349028544512,1016712999577554944
113678730,1016712999577554944
843873610024587264,817326476978782208
1172512356469018626,817326476978782208
2795928108,2502298754
1130533808720306176,2502298754
3522779957,2502298754
4332303406,2502298754
847496185938010113,2502298754
81611541,74538068
1443621511424794625,891290958276550656
1332112269795319809,891290958276550656
1095405827668746242,891290958276550656
2200415266,891290958276550656
1098574186186985473,891290958276550656
959763681910448129,891290958276550656
777789978768269312,891290958276550656
894927865149607936,891290958276550656
106804407,891290958276550656
3541399637,1182289512334024709
2887897833,1182289512334024709
47884220,1182289512334024709
841030204889919488,1182289512334024709
1934507905,1182289512334024709
155520185,932060553102667777
42744615,932060553102667777
943223526248599552,932060553102667777
540685541,1185456776877166592
33482612,1185456776877166592
1051309926,41324449
4084752742,41324449
1601147292,611017792
1430136747162210304,611017792
2598118526,611017792
1223996911478353920,611017792
1332112269795319809,1050639744
3049972011,1050639744
4084752742,1050639744
92005614,1050639744
720514685565583360,395841488
1084746708582584320,395841488
938527800893607937,395841488
2205569881,395841488
815735581686767616,395841488
837279746862039043,2211087150
1004533646,2211087150
219307981,3044596306
873512132603674624,915832845175857153
2870359030,915832845175857153
485796555,915832845175857153
2381944874,915832845175857153
786926298975367168,915832845175857153
861314785,549185496
137310688,2508212731
4842641117,2508212731
280534430,2508212731
727635205905854465,2508212731
170257921,2508212731
703602985436377088,2508212731
314472382,2508212731
2340289856,1037031054
1555680745,269922384
153204201,269922384
524220420,269922384
364875200,900855492725137408
197055419,900855492725137408
1095405827668746242,900855492725137408
